year,title
2015,Vaccine-based immunotherapy for glioblastoma.
2015,Future clinical potential of oncolytic virotherapy for pediatric CNS tumors.
2015,An integrated approach to identifying clinically relevant targets in pediatric gliomas.
2015,Changing deliberative and affective responses to health risk: a meta-analysis.
2015,Mind the gap: bringing our theories in line with the empirical data - a response to commentaries.
2015,Minimally invasive compared with conventional thyroidectomy for nodular goitre.
2014,'Umbrella sign' in computerized tomogram to differentiate giant greater omental cyst from ascites.
2014,Peritoneal ascariasis presenting as granulomatous peritonitis and omental cyst.
2014,"Two different diagnoses in one radiological imaging, related or not?"
2014,Extended multiorgan resection in locally advanced gastric cancer: a single centre experience from south India.
2020,"Androgen receptor gene mutation, rearrangement, polymorphism."
2020,"Safeguarding Stem Cell-Based Regenerative Therapy against Iatrogenic Cancerogenesis: Transgenic Expression of <i>DNASE1</i>, <i>DNASE1L3</i>, <i>DNASE2</i>, <i>DFFB</i> Controlled By <i>POLA1</i> Promoter in Proliferating and Directed Differentiation Resisting Human Autologous Pluripotent Induced Stem Cells Leads to their Death."
2020,Resistance of Cancer Cells to Targeted Therapies Through the Activation of Compensating Signaling Loops.
2014,The carcinogenicity of outdoor air pollution.
2015,Melanotic progonoma: an unusual pathology for an infantile midline scalp mass.
2015,"Phase II study of pemetrexed and erlotinib in pretreated nonsquamous, non-small-cell lung cancer patients without an EGFR mutation."
2014,Assessment of pathologic response in patients with locally advanced rectal cancer: implications of the park et Al. Study.
2014,Locally advanced rectal cancer: does assessment of response after neoadjuvant chemoradiotherapy impact management?
2020,Neutrophil-Lymphocyte Ratio as a Prognostic Factor in Laryngeal Carcinoma.
2018,Coagulopathy secondary to vitamin K deficiency caused by severe diarrhea.
2020,Proteins are potent biomarkers to detect colon cancer progression.
2020,"<i>In silico</i> analysis of glycinamide ribonucleotide transformylase inhibition by PY873, PY899 and DIA."
2020,Learning from adverse outcomes: guidelines on colonoscopic polypectomy in patients aged 85 years and older.
2020,A Prospective Study of Level IIB Nodal Metastasis (Supraretrospinal) in Clinically N0 Oral Squamous Cell Carcinoma in Indian Population.
2017,Successful use of sugammadex for caesarean section in a patient with myasthenia gravis.
2017,Paratracheal cyst rupture: a differential diagnosis for tracheal rupture.
2017,Anesthetic management of an infant with giant abdominal neuroblastoma.
2019,Paraneoplastic necrotizing myopathy - a case report.
2020,Shining Pearls Sign: A New Identity for Venous Malformations on Computed Tomographic Imaging.
2017,Maintenance of balance between airway pressure and intracranial pressure in a patient with tracheal stenosis undergoing craniotomy: a case report.
2017,The Duality of Fgl2 - Secreted Immune Checkpoint Regulator Versus Membrane-Associated Procoagulant: Therapeutic Potential and Implications.
2017,"Neurotensin, a Novel Messenger to Cross-Link Inflammation and Tumor Invasion via Epithelial-Mesenchymal Transition Pathway."
2017,The life and work of the Dumfries surgeon James Hill (1703-1776): his contributions to the management of cancer and of head injury.
2017,Hemilaminoplasty for the treatment of lumbar intraspinal synovial cysts (LISCs) and literature review.
2017,Elastofibroma of the pylorus presenting as gastric outlet obstruction: a case report and review of literature.
2017,Appendicitis caused by gelatin-based haemostatic agent.
2017,Development and evaluation of carboplatin-loaded PCL nanoparticles for intranasal delivery.
2017,Low-intensity focused ultrasound mediated localized drug delivery for liver tumors in rabbits.
2017,Epirubicin loading in poly(butyl cyanoacrylate) nanoparticles manifests via altered intracellular localization and cellular response in cervical carcinoma (HeLa) cells.
2017,Atypical presentation of sacrococcygeal yolk sac tumor in infant: beware of the injuries of the gluteal region.
2017,Intraoperative cerebral ultrasound for third ventricle colloid cyst removal: case report.
2020,Subgroup-Based Adaptive (SUBA) Designs for Multi-Arm Biomarker Trials.
2020,Bayesian Two-stage Biomarker-based Adaptive Design for Targeted Therapy Development.
2020,Strategies for Genomic and Proteomic Profiling of Cancers.
2020,Smokers' Treatment Expectancies Predict Smoking Cessation Success.
2017,Awake insertion of a Laryngeal Mask Airway-Proseal™ as alternative to awake fiberoptic intubation in management of anticipated difficult airway in ambulatory surgery.
2016,Incidental biliary cystadenoma mimicking liver metastasis in a gastric cancer patient.
2019,Initial experience with delivery of palliative care toterminal cancer patients.
2017,Criteria for designation of clinical substage in canine lymphoma: a survey of veterinary oncologists.
2020,Personalized Evaluation of Biomarker Value: A Cost-Benefit Perspective.
2016,Parasites and immunotherapy: with or against?
2016,"Thymoma with Concomitant Pure Red Cell Aplasia, Good's Syndrome and Myasthenia Gravis Responding to Rituximab."
2016,An old enemy not to be forgotten during PET CT scanning of cancer patients: tuberculosis.
2018,When the treatment stops: A qualitative study of life post breast cancer treatment.
2017,The effect of benzo[α]pyrene on expression and signaling cross talk of aryl hydrocarbon receptor and NFATc1 in mouse lung tissue.
2016,Biosynthesis of metallic nanoparticles using plant derivatives and their new avenues in pharmacological applications - An updated report.
2016,Stromal TGFβR2 signaling: a gateway to progression for pancreatic cancer.
2016,Paving the way for therapeutic prevention of tumor metastasis with agents targeting mitochondrial superoxide.
2016,Panacea seed &quot;Nigella&quot;: A review focusing on regenerative effects for gastric ailments.
2020,Cancer Stem Cells: Dynamic Entities in an Ever-Evolving Paradigm.
2020,"Prospective strategies to combine conventional, targeted and immunotherapies in non-small cell lung cancer."
2018,Relative bioavailability of pediatric oral solution and tablet formulations of trametinib in adult patients with solid tumors.
2016,Evaluation of Preoperative Serum Levels of CA 125 and Expression of p53 in Ovarian Neoplasms: A Prospective Clinicopathological Study in a Tertiary Care Hospital.
2020,Endoscopic submucosal dissection and its potential role in the management of early colorectal neoplasia in UK.
2016,Nanogels as potential nanomedicine carrier for treatment of cancer: A mini review of the state of the art.
2016,Bladder Cancer: The Hormonal Dependence Enigma and a New Hormonal Player.
2016,A Novel Clinical Application of the Classical Bakamjian Flap in the Reconstruction of a Sternal Chondrosarcoma Defect.
2016,Resection of Unresectable Stage IVB Thyroid Cancer Encasing the Carotid Artery.
2016,Unusual Parapharyngeal Space Neoplasms.
2016,Robot-Assisted Radical Prostatectomy vs. Open Retropubic Radical Prostatectomy for Prostate Cancer: A Systematic Review and Meta-analysis.
2016,High Ligation of Inferior Mesenteric Artery in Left Colonic and Rectal Cancers: Lymph Node Yield and Survival Benefit.
2016,Challenges in Diagnosis and Management of Paget's Disease of the Breast-a Retrospective Study.
2016,Prospective Case-Control Study to Evaluate the Role of Glutathione S Transferases (GSTT1 and GSTM1) Gene Deletion in Breast Carcinoma and Its Prognostic Significance.
2016,Neoangiogenesis. Assessment in Esophageal Adenocarcinomas.
2016,The Effect of Thyroid-Stimulating Hormone on Tumor Size in Differentiated Thyroid Carcinoma.
2016,Duct Ectasia and Periductal Mastitis in Indian Women.
2016,Application of Oesophagogastric Cervical Mechanical Anastomosis in Oesophagectomy for Cancer.
2016,Transanal Endoscopic Microsurgery (TEM) for Rectal Cancer: University Hospital of North Tees Experience.
2016,Tracheotomy in Cancer Patients: Experience from a Cancer Hospital in Pakistan.
2016,The Role of Adjuvant Hysterectomy After Radiotherapy in Cervical Cancer.
2016,Systematic Review and Meta-analysis of Complications in Transvaginal Approach in Laparoscopic Surgery.
2016,External Carotid Artery Ligation in Squamous Cell Carcinomas of the Oral Cavity and Oropharynx: an Oncological Emergency.
2017,Anesthetic management of a large mediastinal mass for tracheal stent placement.
2016,Contrast-enhanced ultrasound (CEUS) appearance of hepatic myelolipoma.
2016,Diagnosis of one small bowel tumor: the role of conventional ultrasound and elastography.
2016,Could transesophageal echocardiography be useful in selected cases during liver surgery resection?
2016,NGS meta data analysis for identification of SNP and INDEL patterns in human airway transcriptome: A preliminary indicator for lung cancer.
2017,A 1-Year-Old with Mycobacterium tuberculosis Endocarditis with Mass Spectrometry Analysis of Cardiac Vegetation Composition.
2016,The role of purinergic receptors in stem cell differentiation.
2016,African-American Men with Low-Risk Prostate Cancer: Modern Treatment and Outcome Trends.
